track_id,track_name,artist_name,artist_id,hybrid_score,s_content,s_collab,w_content,w_collab,pre_score,from_content,from_tag,from_neighbor,long_term_sim,tag_cosine,mood_sim,cluster_tag_sim,tag_jaccard,group_listener_count,group_avg_ms,group_skip_rate,weighted_nbr_avg_ms,recent_skip_pct,recent_avg_valence,recent_avg_energy,valence_delta,energy_delta,tod_morning,tod_afternoon,tod_evening,tod_night,platform_mobile,platform_desktop,map_score,map_w_content,map_w_collab,ap_before,ap_after,map_tier,map_improved,like_sim,dislike_sim,feedback_score,feedback_applied
6178,Say My Name,Destiny's Child,505,0.7210931229933663,0.883842503804921,0.07009559974714685,0.8,0.2,0.7013389422482625,True,True,False,0.9689859430858354,0.8967298535267241,0.7007848699009902,0.8841411696959727,0.3333333333333333,1.0,56590.0,1.0,56590.0,0.5970372621695083,0.458,0.561,0.27199999999999996,0.119,0,0,0,0,0,0,0.6804057777904775,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9977156432131641,0.9926002914481815,0.7812004124647904,True
346,Doomsday,MF DOOM,1197,0.7140911326480407,0.8375498236485523,0.2202563686459943,0.8,0.2,0.703287765372833,True,False,False,0.950064229491919,0.7662782531343676,0.7212137006628248,0.6948069781756708,0.6,2.0,85434.625,0.7777777777777778,36975.25,0.5970372621695083,0.458,0.561,0.332,0.2789999999999999,0,0,0,0,0,0,0.6832264598979129,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9822049286031772,0.9834649017155073,0.7811949581357646,True
748,Get Up (feat. Chamillionaire),Ciara,384,0.7233827077903582,0.8693136105210654,0.13965909686752956,0.8,0.2,0.7197013147086049,False,True,False,0.9307106880065202,0.8967298535267241,0.7546737714615067,0.8841411696959727,0.3333333333333333,2.0,28972.6,0.9,2770.0,0.5970372621695083,0.458,0.561,0.172,0.06899999999999995,0,0,0,0,0,0,0.6868999821076814,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9605664902434267,0.9713123595381151,0.7808074572730864,True
4380,Black&Blue,Vince Staples,1997,0.7008269208775731,0.7645250411921697,0.4460344396191867,0.8,0.2,0.7071227202710899,True,False,False,0.9517523805018633,0.6762422004216838,0.6912457355809077,0.607974191476892,0.3333333333333333,1.0,198630.0,0.0,198630.0,0.5970372621695083,0.458,0.561,0.08800000000000002,0.22899999999999998,0,0,0,0,0,0,0.684902390798924,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9738670846902601,0.9821835438322796,0.7806258074395461,True
4276,Doo Wop (That Thing),Ms. Lauryn Hill,1329,0.7178490232164217,0.8518010979722005,0.18204072419330655,0.8,0.2,0.7326815593889711,False,True,False,0.9467927571190246,0.9214259041472943,0.6401393249313935,0.9069853656779407,0.3333333333333333,2.0,74943.125,1.0,57524.09429252765,0.5970372621695083,0.458,0.561,0.04199999999999998,0.051000000000000045,0,0,0,0,0,0,0.684361004527477,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9682281619235011,0.9747435526784436,0.7798807425688385,True
2832,HOP OUT CHO FEELINS,Kal Banx,999,0.700510049104543,0.772575381823021,0.41224871823063036,0.8,0.2,0.7790909525111422,False,False,True,0.954681204725254,0.6762422004216838,0.7061047929266351,0.607974191476892,0.3333333333333333,2.0,164367.0,0.5,178340.81744234636,0.5970372621695083,0.458,0.561,0.05199999999999999,0.30899999999999994,0,0,0,0,0,0,0.6824937159249234,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9750924648216028,0.9788065954877668,0.7792601362738509,True
2573,COLE PIMP (with Ty Dolla $ign & Juicy J),Denzel Curry,501,0.693463624748594,0.7490709674805833,0.47103425382063685,0.8,0.2,0.736631209156046,False,False,True,0.9447617180150614,0.6762422004216838,0.6660684363194141,0.607974191476892,0.3333333333333333,1.0,218813.0,0.0,218812.99999999997,0.5970372621695083,0.458,0.561,0.302,0.2589999999999999,0,0,0,0,0,0,0.6795617890655967,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9703942210789054,0.9585504528836204,0.7789699648125442,True
434,Tonight,Jay Park,896,0.715918567052801,0.861515975338794,0.1335289339088287,0.8,0.2,0.6847107806437761,True,False,False,0.9634498423957177,0.8274292972295866,0.6882818721205689,0.7472073779074875,0.6,1.0,86430.6,0.6,0.0,0.5970372621695083,0.458,0.561,0.27199999999999996,0.20899999999999996,0,0,0,0,0,0,0.6795192149813026,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9933485149151077,0.9939314022578478,0.7787374890042654,True
2304,Give It to Me,Crush,433,0.722945239915451,0.8835049111630375,0.08070655492510467,0.8,0.2,0.7038243287887109,False,True,False,0.9525640238072828,0.9502115844253478,0.6109996841966853,0.9266709616431538,0.6,1.0,130313.0,1.0,0.0,0.5970372621695083,0.458,0.561,0.14800000000000002,0.04899999999999993,0,0,0,0,0,0,0.6828053221035543,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9639861931740721,0.966445830958387,0.7787120138640986,True
2708,Egyptian Luvr,Rejjie Snow,1581,0.6874411179140374,0.7298472576062117,0.5178165591453401,0.8,0.2,0.7303317336810673,False,False,True,0.9321627670651041,0.6762422004216838,0.6442983402956739,0.607974191476892,0.3333333333333333,1.0,256581.57142857142,0.0,256581.57142857142,0.5970372621695083,0.458,0.561,0.442,0.028999999999999915,0,0,0,0,0,0,0.6768395829909938,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9687707989718198,0.9504524925055365,0.7773803241814323,True
