track_id,track_name,artist_name,artist_id,hybrid_score,s_content,s_collab,w_content,w_collab,pre_score,from_content,from_tag,from_neighbor,long_term_sim,tag_cosine,mood_sim,cluster_tag_sim,tag_jaccard,group_listener_count,group_avg_ms,group_skip_rate,weighted_nbr_avg_ms,recent_skip_pct,recent_avg_valence,recent_avg_energy,valence_delta,energy_delta,tod_morning,tod_afternoon,tod_evening,tod_night,platform_mobile,platform_desktop
1225,Best Lover,88rising,34,0.692490800878825,0.8276630970029739,0.15180161638222872,0.8,0.2,0.699088038973097,False,True,False,0.9546057162872764,0.9214259041472943,0.5549886821972,0.9069853656779407,0.3333333333333333,1.0,83641.58333333333,0.5,0.0,0.5970372621695083,0.458,0.561,0.062,0.09899999999999998,0,0,0,0,0,0
2871,tarragonbutter,Blvck Svm,262,0.6923851795371256,0.7619553895436749,0.4141043395109282,0.8,0.2,0.7355504591557949,False,False,True,0.9426002180145593,0.6762422004216838,0.7066056498696729,0.607974191476892,0.3333333333333333,1.0,172852.0,0.0,172852.00000000003,0.5970372621695083,0.458,0.561,0.302,0.14100000000000007,0,0,0,0,0,0
922,IS THIS LOVE,XG,2041,0.6903206916094842,0.8416069804052184,0.08517553642654745,0.8,0.2,0.6973027404444978,False,True,False,0.9510351192300779,0.9214259041472943,0.6018716128811039,0.9069853656779407,0.3333333333333333,1.0,56796.25,0.75,0.0,0.5970372621695083,0.458,0.561,0.0020000000000000018,0.1489999999999999,0,0,0,0,0,0
2724,Hello Miss Johnson,Jack Harlow,863,0.6898127211298575,0.7612496452778731,0.40406502453779464,0.8,0.2,0.7418323958224077,True,False,True,0.9551640913477848,0.6762422004216838,0.6739384260451164,0.607974191476892,0.3333333333333333,1.0,164747.0,0.0,164747.0,0.5970372621695083,0.458,0.561,0.118,0.1289999999999999,0,0,0,0,0,0
781,Pick Up The Phone,Ciara,384,0.6887067251449894,0.8174672089841297,0.17366478978842803,0.8,0.2,0.6839207208207442,False,True,False,0.9339897813692126,0.8971291506806897,0.5935165660224964,0.9096518620591809,0.3333333333333333,1.0,118943.0,0.5,0.0,0.5970372621695083,0.458,0.561,0.05199999999999999,0.01100000000000001,0,0,0,0,0,0
882,Whatever You Do,Crush,433,0.6881506111298447,0.840845962023298,0.07736920755603131,0.8,0.2,0.6837769705373566,False,True,False,0.9124693073045742,0.9502115844253478,0.5923813474648744,0.9266709616431538,0.6,1.0,66209.72727272728,0.8181818181818182,0.0,0.5970372621695083,0.458,0.561,0.282,0.29899999999999993,0,0,0,0,0,0
2962,SUNDIVER,Oblé Reed,1414,0.6875348681615995,0.7598301909226128,0.39835357711754565,0.8,0.2,0.7469609182828907,True,False,True,0.9654211362687508,0.6762422004216838,0.6449620882229998,0.607974191476892,0.3333333333333333,1.0,160136.0,0.0,160136.00000000003,0.5970372621695083,0.458,0.561,0.202,0.04899999999999993,0,0,0,0,0,0
2708,Egyptian Luvr,Rejjie Snow,1581,0.6874411179140374,0.7298472576062117,0.5178165591453401,0.8,0.2,0.7303317336810673,False,False,True,0.9321627670651041,0.6762422004216838,0.6442983402956739,0.607974191476892,0.3333333333333333,1.0,256581.57142857142,0.0,256581.57142857142,0.5970372621695083,0.458,0.561,0.442,0.028999999999999915,0,0,0,0,0,0
1977,15,pH-1,2169,0.687412037935784,0.8142210998444219,0.18017579030123204,0.8,0.2,0.677892544895828,True,False,False,0.9498133708998213,0.8274292972295866,0.5922526984794017,0.7472073779074875,0.6,1.0,129456.0,0.5,0.0,0.5970372621695083,0.458,0.561,0.062,0.20899999999999996,0,0,0,0,0,0
3823,That's Why I Love You,SiR,1725,0.6872840771827029,0.8245212356461068,0.13833544332908732,0.8,0.2,0.6955524268332919,True,False,False,0.9583317654029467,0.8213101082393158,0.6461252977952527,0.8184172845725355,0.3333333333333333,1.0,71315.5,0.75,71315.5,0.5970372621695083,0.458,0.561,0.09200000000000003,0.061000000000000054,0,0,0,0,0,0
6828,MONEY,LISA,1083,0.6870169996093906,0.8581225028587549,0.0025949866119327363,0.8,0.2,0.6745698452810192,False,True,False,0.9330944154279552,0.8526131878352076,0.7277699097153071,0.7651072335664041,0.6,1.0,2095.0,1.0,2095.0,0.5970372621695083,0.458,0.561,0.057999999999999996,0.01100000000000001,0,0,0,0,0,0
