track_id,track_name,artist_name,artist_id,hybrid_score,s_content,s_collab,w_content,w_collab,pre_score,from_content,from_tag,from_neighbor,long_term_sim,tag_cosine,mood_sim,cluster_tag_sim,tag_jaccard,group_listener_count,group_avg_ms,group_skip_rate,weighted_nbr_avg_ms,recent_skip_pct,recent_avg_valence,recent_avg_energy,valence_delta,energy_delta,tod_morning,tod_afternoon,tod_evening,tod_night,platform_mobile,platform_desktop,map_score,map_w_content,map_w_collab,ap_before,ap_after,map_tier,map_improved
2278,Lovely,Crush,433,0.6863536385433733,0.8562788414444324,0.006652826939136359,0.8,0.2,0.6753500303914015,False,True,False,0.93554960771289,0.8503761326747827,0.6662510314489345,0.8254559245260098,0.6,1.0,5371.0,1.0,5371.0,0.9630188679245283,0.639,0.776,0.02100000000000002,0.08399999999999996,0,0,0,0,0,0,0.6863536385433733,0.8,0.2,0.0,0.0,defaults,False
1093,SHOOT!,ITZY,813,0.6859333062771718,0.8383232182502631,0.07637365838480625,0.8,0.2,0.6675884361994041,True,False,False,0.9740301146512207,0.715366894368969,0.6600028090483661,0.7367366375211161,0.6,1.0,29365.4,0.8,29365.4,0.9630188679245283,0.639,0.776,0.271,0.016000000000000014,0,0,0,0,0,0,0.6859333062771718,0.8,0.2,0.0,0.0,defaults,False
2666,Yeah You,N.E.R.D,1340,0.6857326170610006,0.8568632293043583,0.0012101680875695952,0.8,0.2,0.6890513708442206,True,True,False,0.9614881218097355,0.8540365496967641,0.6752970247914539,0.8107230430474031,0.3333333333333333,1.0,977.0,1.0,977.0,0.9630188679245283,0.639,0.776,0.261,0.08600000000000008,0,0,0,0,0,0,0.6857326170610006,0.8,0.2,0.0,0.0,defaults,False
2029,1000,N.E.R.D,1340,0.6847943634438773,0.8539592342953755,0.00813488003788457,0.8,0.2,0.6745826880274618,True,False,False,0.9753033691449046,0.747155017275048,0.6737790466115638,0.7395387666399236,0.6,1.0,6567.5,1.0,6567.5,0.9630188679245283,0.639,0.776,0.08099999999999996,0.11399999999999999,0,0,0,0,0,0,0.6847943634438773,0.8,0.2,0.0,0.0,defaults,False
4187,Prototype,Outkast,1445,0.6840658615961716,0.7040574621946261,0.6040994592023534,0.8,0.2,0.7310805834456149,True,True,False,0.9291936469532572,0.7885244988178253,0.40686526468582795,0.7659917582879401,0.3333333333333333,1.0,326240.0,0.0,326240.0,0.9630188679245283,0.639,0.776,0.449,0.406,0,0,0,0,0,0,0.6840658615961716,0.8,0.2,0.0,0.0,defaults,False
6579,Give It To Me,Timbaland,1925,0.6831858845346216,0.8510783685229594,0.011615948581269938,0.8,0.2,0.6880607007964565,False,True,False,0.9689437536400367,0.8304441198821909,0.6604087363452857,0.803925077791155,0.3333333333333333,1.0,18755.714285714286,1.0,0.0,0.9630188679245283,0.639,0.776,0.18099999999999994,0.06600000000000006,0,0,0,0,0,0,0.6831858845346216,0.8,0.2,0.0,0.0,defaults,False
809,Stay With Me,Pharrell Williams,1489,0.6826023826389703,0.8038721932210894,0.197523140310494,0.8,0.2,0.7031123675945257,False,True,False,0.9315439402931147,0.8540365496967641,0.6086851753688296,0.8107230430474031,0.3333333333333333,1.0,105643.83333333333,0.6666666666666666,105643.83333333333,0.9630188679245283,0.639,0.776,0.189,0.15600000000000003,0,0,0,0,0,0,0.6826023826389703,0.8,0.2,0.0,0.0,defaults,False
2835,Out The Way,Dear Silas,492,0.681875466616916,0.7574547843157045,0.3795581958217618,0.8,0.2,0.7124188209857271,False,False,True,0.9284318055422563,0.6599088921001004,0.7247503526182386,0.6417667788796512,0.3333333333333333,1.0,144962.0,0.0,144962.0,0.9630188679245283,0.639,0.776,0.11099999999999999,0.19600000000000006,0,0,0,0,0,0,0.681875466616916,0.8,0.2,0.0,0.0,defaults,False
6171,Am I Wrong,Nico & Vinz,1381,0.6813940118562817,0.8517208382728777,8.670618989752985e-05,0.8,0.2,0.6955266768557343,False,True,False,0.974438733832763,0.8540365496967641,0.6245341532399461,0.8107230430474031,0.3333333333333333,1.0,140.0,1.0,0.0,0.9630188679245283,0.639,0.776,0.121,0.09599999999999997,0,0,0,0,0,0,0.6813940118562817,0.8,0.2,0.0,0.0,defaults,False
1225,Best Lover,88rising,34,0.681283959782641,0.8007041415621868,0.2036032326644574,0.8,0.2,0.717174251849783,True,True,False,0.9713559854008972,0.7885244988178253,0.5631380953091805,0.7659917582879401,0.3333333333333333,1.0,83641.58333333333,0.5,83641.58333333333,0.9630188679245283,0.639,0.776,0.119,0.11599999999999999,0,0,0,0,0,0,0.681283959782641,0.8,0.2,0.0,0.0,defaults,False
550,A Little Bit,Crush,433,0.6810935871371704,0.8188811757965238,0.12994323249975692,0.8,0.2,0.6926777726148394,False,True,False,0.9266554608968427,0.8503761326747827,0.5850495433096311,0.8254559245260098,0.6,1.0,64540.25,0.75,64540.25,0.9630188679245283,0.639,0.776,0.259,0.07600000000000007,0,0,0,0,0,0,0.6810935871371704,0.8,0.2,0.0,0.0,defaults,False
496,Upside Down,Jay Park,896,0.6791293587025679,0.844507157907116,0.017618161884375306,0.8,0.2,0.6665885541317124,True,False,False,0.9720303505158372,0.715366894368969,0.6831255290952596,0.7367366375211161,0.6,1.0,14223.6,1.0,14223.6,0.9630188679245283,0.639,0.776,0.271,0.15400000000000003,0,0,0,0,0,0,0.6791293587025679,0.8,0.2,0.0,0.0,defaults,False
470,You Can Do It Too,Pharrell Williams,1489,0.6789712824181389,0.8024671009792732,0.184988008173601,0.8,0.2,0.7057356431425992,False,True,False,0.9450856592488662,0.8540365496967641,0.5668688454664719,0.8107230430474031,0.3333333333333333,1.0,103212.71428571429,0.7142857142857143,103212.71428571429,0.9630188679245283,0.639,0.776,0.041000000000000036,0.22599999999999998,0,0,0,0,0,0,0.6789712824181389,0.8,0.2,0.0,0.0,defaults,False
2448,Shake It,BIGBANG,179,0.6764203764001844,0.8388583991556109,0.02666828537847804,0.8,0.2,0.6647929461049276,True,False,False,0.9684391344622676,0.715366894368969,0.6771401110929927,0.7367366375211161,0.6,1.0,21530.0,1.0,21530.000000000004,0.9630188679245283,0.639,0.776,0.23099999999999998,0.134,0,0,0,0,0,0,0.6764203764001844,0.8,0.2,0.0,0.0,defaults,False
1030,HOWLING,XG,2041,0.6761408079103557,0.7822000455932823,0.2519038571786493,0.8,0.2,0.7287846148256792,True,True,False,0.9655436238440744,0.7885244988178253,0.5269038144083495,0.7659917582879401,0.3333333333333333,1.0,109180.5,0.4166666666666667,109180.5,0.9630188679245283,0.639,0.776,0.389,0.05600000000000005,0,0,0,0,0,0,0.6761408079103557,0.8,0.2,0.0,0.0,defaults,False
2692,Ex-Factor,Ms. Lauryn Hill,1329,0.6758395450613243,0.7814798863084773,0.2532781800727117,0.8,0.2,0.7206195474101947,False,True,False,0.9128523834575963,0.7885244988178253,0.6720666456255953,0.7659917582879401,0.3333333333333333,2.0,50290.6,0.7,100321.2,0.9630188679245283,0.639,0.776,0.031000000000000028,0.15600000000000003,0,0,0,0,0,0,0.6758395450613243,0.8,0.2,0.0,0.0,defaults,False
491,Where U At,KillaGramz,1042,0.6758080229031259,0.8410140201510852,0.014984033911288852,0.8,0.2,0.6749705798320257,True,False,False,0.9770149764088881,0.7448154581379083,0.6263457491906007,0.7555884832616567,0.6,1.0,12097.0,1.0,12097.0,0.9630188679245283,0.639,0.776,0.019000000000000017,0.02400000000000002,0,0,0,0,0,0,0.6758080229031259,0.8,0.2,0.0,0.0,defaults,False
