user,track_id,n_plays,avg_ms,skip_count,meaningful_pct,skip_rate,weight
priyanka,4609,1,660.0,1,0.0,1.0,0.0
priyanka,4614,2,625.0,2,0.0,1.0,0.0
priyanka,4652,1,640.0,1,0.0,1.0,0.0
priyanka,4654,1,1020.0,1,0.0,1.0,0.0
priyanka,4656,4,37962.5,3,0.25,0.75,0.40235947810852507
priyanka,4661,2,3445.0,2,0.0,1.0,0.0
priyanka,4663,1,700.0,1,0.0,1.0,0.0
priyanka,4665,1,1830.0,1,0.0,1.0,0.0
priyanka,4666,1,610.0,1,0.0,1.0,0.0
priyanka,4697,1,530.0,1,0.0,1.0,0.0
priyanka,4723,6,10272.5,6,0.0,1.0,0.0
priyanka,4727,1,810.0,1,0.0,1.0,0.0
priyanka,4728,1,2030.0,1,0.0,1.0,0.0
priyanka,4782,4,77557.75,2,0.5,0.5,0.8047189562170501
priyanka,4838,6,46070.0,5,0.16666666666666666,0.8333333333333334,0.3243183581758855
priyanka,4850,1,110900.0,1,0.0,1.0,0.0
priyanka,4862,3,716.3333333333334,3,0.0,1.0,0.0
priyanka,4868,1,940.0,1,0.0,1.0,0.0
priyanka,4889,1,1670.0,1,0.0,1.0,0.0
priyanka,4916,1,970.0,1,0.0,1.0,0.0
priyanka,4931,1,980.0,1,0.0,1.0,0.0
priyanka,4940,1,5190.0,1,0.0,1.0,0.0
priyanka,4941,3,2043.3333333333333,3,0.0,1.0,0.0
priyanka,4945,1,770.0,1,0.0,1.0,0.0
priyanka,4947,2,375.0,2,0.0,1.0,0.0
priyanka,4950,3,4890.0,3,0.0,1.0,0.0
priyanka,4951,3,1900.0,3,0.0,1.0,0.0
priyanka,4955,2,1440.0,2,0.0,1.0,0.0
priyanka,4982,1,1450.0,1,0.0,1.0,0.0
priyanka,5003,2,7450.0,2,0.0,1.0,0.0
priyanka,5042,1,1010.0,1,0.0,1.0,0.0
priyanka,5239,2,1965.0,2,0.0,1.0,0.0
priyanka,5242,3,796.6666666666666,3,0.0,1.0,0.0
priyanka,5244,2,605.0,2,0.0,1.0,0.0
priyanka,5245,1,330.0,1,0.0,1.0,0.0
priyanka,5253,1,1420.0,1,0.0,1.0,0.0
priyanka,5258,1,2490.0,1,0.0,1.0,0.0
priyanka,5294,1,730.0,1,0.0,1.0,0.0
priyanka,5304,42,158895.0,9,0.7380952380952381,0.21428571428571427,2.7761238949166773
priyanka,5325,1,144120.0,1,0.0,1.0,0.0
priyanka,5331,1,340.0,1,0.0,1.0,0.0
priyanka,5333,2,870.0,2,0.0,1.0,0.0
priyanka,5351,2,1675.0,2,0.0,1.0,0.0
priyanka,5361,1,2800.0,1,0.0,1.0,0.0
priyanka,5369,1,1620.0,1,0.0,1.0,0.0
priyanka,5376,1,26290.0,1,0.0,1.0,0.0
priyanka,5404,2,89315.0,2,0.0,1.0,0.0
priyanka,5405,1,3870.0,1,0.0,1.0,0.0
priyanka,5450,2,1925.0,2,0.0,1.0,0.0
priyanka,5458,2,2870.0,2,0.0,1.0,0.0
priyanka,5461,1,360.0,1,0.0,1.0,0.0
priyanka,5489,3,35913.333333333336,3,0.0,1.0,0.0
priyanka,5553,1,5010.0,1,0.0,1.0,0.0
priyanka,5567,1,650.0,1,0.0,1.0,0.0
priyanka,5570,1,790.0,1,0.0,1.0,0.0
priyanka,5575,1,480.0,1,0.0,1.0,0.0
priyanka,5582,1,620.0,1,0.0,1.0,0.0
priyanka,5588,2,15815.0,2,0.0,1.0,0.0
priyanka,5636,1,142202.0,0,1.0,0.0,0.6931471805599453
priyanka,5653,1,390.0,1,0.0,1.0,0.0
priyanka,5655,1,560.0,1,0.0,1.0,0.0
priyanka,5694,1,1260.0,1,0.0,1.0,0.0
priyanka,5719,1,390.0,1,0.0,1.0,0.0
priyanka,5723,3,570.0,3,0.0,1.0,0.0
priyanka,5742,2,860.0,2,0.0,1.0,0.0
priyanka,5750,1,1180.0,1,0.0,1.0,0.0
priyanka,5755,1,790.0,1,0.0,1.0,0.0
priyanka,5768,3,673.3333333333334,3,0.0,1.0,0.0
priyanka,5770,2,13295.0,2,0.0,1.0,0.0
priyanka,5780,1,19650.0,1,0.0,1.0,0.0
priyanka,5785,1,110.0,1,0.0,1.0,0.0
priyanka,5789,1,11050.0,1,0.0,1.0,0.0
priyanka,5846,2,1520.0,2,0.0,1.0,0.0
priyanka,5852,3,3366.6666666666665,3,0.0,1.0,0.0
priyanka,5860,2,1060.0,2,0.0,1.0,0.0
priyanka,5879,2,13580.0,2,0.0,1.0,0.0
priyanka,5897,1,2270.0,1,0.0,1.0,0.0
priyanka,5898,1,7450.0,1,0.0,1.0,0.0
priyanka,5919,1,72680.0,1,0.0,1.0,0.0
priyanka,5923,4,12432.5,4,0.0,1.0,0.0
priyanka,5924,2,20230.0,2,0.0,1.0,0.0
priyanka,5925,5,1038.0,5,0.0,1.0,0.0
priyanka,5926,47,13769.595744680852,43,0.0851063829787234,0.9148936170212766,0.0
priyanka,5927,20,1750.5,20,0.0,1.0,0.0
priyanka,5928,28,3590.3571428571427,28,0.0,1.0,0.0
priyanka,5929,3,870.0,3,0.0,1.0,0.0
priyanka,5930,2,1115.0,2,0.0,1.0,0.0
priyanka,5931,1,230.0,1,0.0,1.0,0.0
priyanka,5932,9,6394.444444444444,8,0.0,0.8888888888888888,0.0
priyanka,5933,2,570.0,2,0.0,1.0,0.0
priyanka,5934,51,13268.43137254902,49,0.0196078431372549,0.9607843137254902,0.0
priyanka,5935,2,1010.0,2,0.0,1.0,0.0
priyanka,5936,1,720.0,1,0.0,1.0,0.0
priyanka,5937,2,805.0,2,0.0,1.0,0.0
priyanka,5938,1,710.0,1,0.0,1.0,0.0
priyanka,5939,1,730.0,1,0.0,1.0,0.0
priyanka,5940,3,6206.666666666667,3,0.0,1.0,0.0
priyanka,5941,2,2860.0,2,0.0,1.0,0.0
priyanka,5942,7,11842.857142857143,7,0.0,1.0,0.0
priyanka,5943,9,85247.77777777778,6,0.3333333333333333,0.6666666666666666,0.7675283643313486
priyanka,5944,2,5838.5,2,0.0,1.0,0.0
priyanka,5945,4,1142.5,4,0.0,1.0,0.0
priyanka,5946,3,853.3333333333334,3,0.0,1.0,0.0
priyanka,5947,4,4372.5,4,0.0,1.0,0.0
priyanka,5948,4,10702.5,4,0.0,1.0,0.0
priyanka,5949,1,2150.0,1,0.0,1.0,0.0
priyanka,5950,5,39830.2,4,0.2,0.8,0.358351893845611
priyanka,5951,2,11462.5,2,0.0,1.0,0.0
priyanka,5952,1,930.0,1,0.0,1.0,0.0
priyanka,5953,2,460.0,2,0.0,1.0,0.0
priyanka,5954,1,650.0,1,0.0,1.0,0.0
priyanka,5955,2,1150.0,2,0.0,1.0,0.0
priyanka,5956,1,1160.0,1,0.0,1.0,0.0
priyanka,5957,3,3650.0,3,0.0,1.0,0.0
priyanka,5958,6,13710.0,6,0.0,1.0,0.0
priyanka,5959,4,26710.0,4,0.0,1.0,0.0
priyanka,5960,2,35325.0,2,0.0,1.0,0.0
priyanka,5961,4,1497.5,4,0.0,1.0,0.0
priyanka,5962,1,670.0,1,0.0,1.0,0.0
priyanka,5963,2,20495.0,2,0.0,1.0,0.0
priyanka,5964,4,9650.0,4,0.0,1.0,0.0
priyanka,5965,2,975.0,2,0.0,1.0,0.0
priyanka,5966,2,285.0,2,0.0,1.0,0.0
priyanka,5967,1,610.0,1,0.0,1.0,0.0
priyanka,5968,1,790.0,1,0.0,1.0,0.0
priyanka,5969,3,32150.0,3,0.0,1.0,0.0
priyanka,5970,1,800.0,1,0.0,1.0,0.0
priyanka,5971,3,31163.333333333332,3,0.0,1.0,0.0
priyanka,5972,5,27796.0,5,0.0,1.0,0.0
priyanka,5973,4,3132.25,4,0.0,1.0,0.0
priyanka,5974,3,18093.333333333332,3,0.0,1.0,0.0
priyanka,5975,1,38800.0,1,0.0,1.0,0.0
priyanka,5976,1,4590.0,1,0.0,1.0,0.0
priyanka,5977,2,8605.0,1,0.0,0.5,0.0
priyanka,5978,6,21983.333333333332,6,0.0,1.0,0.0
priyanka,5979,5,754.0,5,0.0,1.0,0.0
priyanka,5980,5,32218.0,5,0.0,1.0,0.0
priyanka,5981,9,42433.333333333336,9,0.0,1.0,0.0
priyanka,5982,8,22941.25,8,0.0,1.0,0.0
priyanka,5983,1,830.0,1,0.0,1.0,0.0
priyanka,5984,1,1530.0,1,0.0,1.0,0.0
priyanka,5985,1,2300.0,1,0.0,1.0,0.0
priyanka,5986,2,1345.0,2,0.0,1.0,0.0
priyanka,5987,1,490.0,1,0.0,1.0,0.0
priyanka,5988,3,1323.3333333333333,3,0.0,1.0,0.0
priyanka,5989,2,430.0,2,0.0,1.0,0.0
priyanka,5990,5,1158.0,5,0.0,1.0,0.0
priyanka,5991,6,13935.0,6,0.0,1.0,0.0
priyanka,5992,5,2716.0,5,0.0,1.0,0.0
priyanka,5993,2,590.0,2,0.0,1.0,0.0
priyanka,5994,2,825.0,2,0.0,1.0,0.0
priyanka,5995,9,5191.111111111111,9,0.0,1.0,0.0
priyanka,5996,2,705.0,2,0.0,1.0,0.0
priyanka,5997,1,3350.0,1,0.0,1.0,0.0
priyanka,5998,5,30444.0,5,0.0,1.0,0.0
priyanka,5999,6,11251.666666666666,6,0.0,1.0,0.0
priyanka,6000,4,1762.5,4,0.0,1.0,0.0
priyanka,6001,1,740.0,1,0.0,1.0,0.0
priyanka,6002,1,600.0,1,0.0,1.0,0.0
priyanka,6003,86,71954.97674418605,58,0.29069767441860467,0.6744186046511628,1.2982291042600536
priyanka,6004,2,19105.0,2,0.0,1.0,0.0
priyanka,6005,5,22840.0,5,0.0,1.0,0.0
priyanka,6006,2,73235.0,1,0.5,0.5,0.5493061443340549
priyanka,6007,5,9068.0,5,0.0,1.0,0.0
priyanka,6008,7,1732.857142857143,7,0.0,1.0,0.0
priyanka,6009,2,355.0,2,0.0,1.0,0.0
priyanka,6010,2,665.0,2,0.0,1.0,0.0
priyanka,6011,4,27442.5,2,0.25,0.5,0.40235947810852507
priyanka,6012,2,1340.0,2,0.0,1.0,0.0
priyanka,6013,2,735.0,2,0.0,1.0,0.0
priyanka,6014,3,876.6666666666666,3,0.0,1.0,0.0
priyanka,6015,1,30301.0,0,1.0,0.0,0.6931471805599453
priyanka,6016,2,809.5,2,0.0,1.0,0.0
priyanka,6017,10,31082.2,7,0.3,0.7,0.7193685818395111
priyanka,6018,2,2270.0,2,0.0,1.0,0.0
priyanka,6019,3,8839.666666666666,3,0.0,1.0,0.0
priyanka,6020,1,380.0,1,0.0,1.0,0.0
priyanka,6021,2,5160.0,2,0.0,1.0,0.0
priyanka,6022,2,720.0,2,0.0,1.0,0.0
priyanka,6023,2,33890.0,2,0.0,1.0,0.0
priyanka,6024,1,1170.0,1,0.0,1.0,0.0
priyanka,6025,1,1310.0,1,0.0,1.0,0.0
priyanka,6026,3,246693.33333333334,3,0.0,1.0,0.0
priyanka,6027,1,2160.0,1,0.0,1.0,0.0
priyanka,6028,1,1670.0,1,0.0,1.0,0.0
priyanka,6029,1,21210.0,1,0.0,1.0,0.0
priyanka,6030,3,6416.666666666667,3,0.0,1.0,0.0
priyanka,6031,2,380.0,2,0.0,1.0,0.0
priyanka,6032,1,820.0,1,0.0,1.0,0.0
priyanka,6033,1,640.0,1,0.0,1.0,0.0
priyanka,6034,1,780.0,1,0.0,1.0,0.0
priyanka,6035,2,705.0,2,0.0,1.0,0.0
priyanka,6036,1,990.0,1,0.0,1.0,0.0
priyanka,6037,1,850.0,1,0.0,1.0,0.0
priyanka,6038,1,980.0,1,0.0,1.0,0.0
priyanka,6039,3,866.6666666666666,3,0.0,1.0,0.0
priyanka,6040,11,3870.909090909091,11,0.0,1.0,0.0
priyanka,6041,2,650.0,2,0.0,1.0,0.0
priyanka,6042,7,875.7142857142857,7,0.0,1.0,0.0
priyanka,6043,6,1213.3333333333333,6,0.0,1.0,0.0
priyanka,6044,2,875.0,2,0.0,1.0,0.0
priyanka,6045,1,105100.0,1,0.0,1.0,0.0
priyanka,6046,1,1030.0,1,0.0,1.0,0.0
priyanka,6047,1,370.0,1,0.0,1.0,0.0
priyanka,6048,1,310.0,1,0.0,1.0,0.0
priyanka,6049,1,1020.0,1,0.0,1.0,0.0
priyanka,6050,1,2960.0,1,0.0,1.0,0.0
priyanka,6051,1,470.0,1,0.0,1.0,0.0
priyanka,6052,1,5920.0,1,0.0,1.0,0.0
priyanka,6053,8,1046.25,8,0.0,1.0,0.0
priyanka,6054,5,8018.0,5,0.0,1.0,0.0
priyanka,6055,3,42026.666666666664,2,0.3333333333333333,0.6666666666666666,0.46209812037329684
priyanka,6056,4,10035.0,4,0.0,1.0,0.0
priyanka,6057,2,1250.0,2,0.0,1.0,0.0
priyanka,6058,3,880.0,3,0.0,1.0,0.0
priyanka,6059,2,13245.0,2,0.0,1.0,0.0
priyanka,6060,5,982.0,5,0.0,1.0,0.0
priyanka,6061,1,540.0,1,0.0,1.0,0.0
priyanka,6062,2,1935.0,2,0.0,1.0,0.0
priyanka,6063,5,880.0,5,0.0,1.0,0.0
priyanka,6064,2,675.0,2,0.0,1.0,0.0
priyanka,6065,3,4256.666666666667,3,0.0,1.0,0.0
priyanka,6066,2,730.0,2,0.0,1.0,0.0
priyanka,6067,6,1448.3333333333333,6,0.0,1.0,0.0
priyanka,6068,4,760.0,4,0.0,1.0,0.0
priyanka,6069,5,16080.0,4,0.2,0.8,0.358351893845611
priyanka,6070,5,66488.0,5,0.0,1.0,0.0
priyanka,6071,1,20950.0,1,0.0,1.0,0.0
priyanka,6072,2,915.0,2,0.0,1.0,0.0
priyanka,6073,4,7412.5,4,0.0,1.0,0.0
priyanka,6074,3,23903.333333333332,3,0.0,1.0,0.0
priyanka,6075,2,860.0,2,0.0,1.0,0.0
priyanka,6076,7,20343.714285714286,6,0.14285714285714285,0.8571428571428571,0.29706307738283366
priyanka,6077,31,3658.3870967741937,31,0.0,1.0,0.0
priyanka,6078,1,480.0,1,0.0,1.0,0.0
priyanka,6079,1,790.0,1,0.0,1.0,0.0
priyanka,6080,3,21170.0,3,0.0,1.0,0.0
priyanka,6081,4,21515.0,3,0.0,0.75,0.0
priyanka,6082,1,460.0,1,0.0,1.0,0.0
priyanka,6083,1,1050.0,1,0.0,1.0,0.0
priyanka,6084,1,1540.0,1,0.0,1.0,0.0
priyanka,6085,3,580.0,3,0.0,1.0,0.0
priyanka,6086,3,7260.0,3,0.0,1.0,0.0
priyanka,6087,1,407.0,0,0.0,0.0,0.0
priyanka,6088,6,2808.6666666666665,5,0.0,0.8333333333333334,0.0
priyanka,6089,1,1270.0,1,0.0,1.0,0.0
priyanka,6090,2,26895.0,2,0.0,1.0,0.0
priyanka,6091,4,31295.0,4,0.0,1.0,0.0
priyanka,6092,1,8130.0,1,0.0,1.0,0.0
priyanka,6093,12,4282.5,12,0.0,1.0,0.0
priyanka,6094,4,16892.5,4,0.0,1.0,0.0
priyanka,6095,1,490.0,1,0.0,1.0,0.0
priyanka,6096,3,43493.333333333336,3,0.0,1.0,0.0
priyanka,6097,8,80067.5,5,0.375,0.625,0.8239592165010823
priyanka,6098,3,626.6666666666666,3,0.0,1.0,0.0
priyanka,6099,6,59681.666666666664,5,0.16666666666666666,0.8333333333333334,0.3243183581758855
priyanka,6100,2,480.0,2,0.0,1.0,0.0
priyanka,6101,7,41683.0,6,0.14285714285714285,0.8571428571428571,0.29706307738283366
priyanka,6102,1,2679.0,1,0.0,1.0,0.0
priyanka,6103,1,580.0,1,0.0,1.0,0.0
priyanka,6104,1,680.0,1,0.0,1.0,0.0
priyanka,6105,1,370.0,1,0.0,1.0,0.0
priyanka,6106,1,1060.0,1,0.0,1.0,0.0
priyanka,6107,2,4915.0,2,0.0,1.0,0.0
priyanka,6108,55,122441.70909090909,46,0.05454545454545454,0.8363636363636363,0.2195646376764627
priyanka,6109,2,58570.0,2,0.0,1.0,0.0
priyanka,6110,3,17276.666666666668,3,0.0,1.0,0.0
priyanka,6111,1,1980.0,1,0.0,1.0,0.0
priyanka,6112,1,670.0,1,0.0,1.0,0.0
priyanka,6113,1,650.0,1,0.0,1.0,0.0
priyanka,6114,1,1420.0,1,0.0,1.0,0.0
priyanka,6115,1,700.0,1,0.0,1.0,0.0
priyanka,6116,1,2260.0,1,0.0,1.0,0.0
priyanka,6117,1,1610.0,1,0.0,1.0,0.0
priyanka,6118,1,800.0,1,0.0,1.0,0.0
priyanka,6119,1,118680.0,1,0.0,1.0,0.0
priyanka,6120,1,182490.0,1,0.0,1.0,0.0
priyanka,6121,21,3801.904761904762,21,0.0,1.0,0.0
priyanka,6122,3,1416.6666666666667,3,0.0,1.0,0.0
priyanka,6123,1,40160.0,1,0.0,1.0,0.0
priyanka,6124,1,98010.0,1,0.0,1.0,0.0
priyanka,6125,1,161910.0,1,0.0,1.0,0.0
priyanka,6126,17,20116.823529411766,15,0.11764705882352941,0.8823529411764706,0.34004373622307815
priyanka,6127,1,10270.0,1,0.0,1.0,0.0
priyanka,6128,3,2263.3333333333335,3,0.0,1.0,0.0
priyanka,6129,4,3090.0,4,0.0,1.0,0.0
priyanka,6130,1,920.0,1,0.0,1.0,0.0
priyanka,6131,2,520.0,2,0.0,1.0,0.0
priyanka,6132,3,376.6666666666667,3,0.0,1.0,0.0
priyanka,6133,3,426.6666666666667,3,0.0,1.0,0.0
priyanka,6134,1,0.0,1,0.0,1.0,0.0
priyanka,6135,2,1280.0,2,0.0,1.0,0.0
priyanka,6136,2,2025.0,2,0.0,1.0,0.0
priyanka,6137,3,1953.3333333333333,3,0.0,1.0,0.0
priyanka,6138,2,450.0,2,0.0,1.0,0.0
priyanka,6139,1,165100.0,1,0.0,1.0,0.0
priyanka,6140,2,955.0,2,0.0,1.0,0.0
priyanka,6141,3,8913.333333333334,3,0.0,1.0,0.0
priyanka,6142,1,27580.0,1,0.0,1.0,0.0
priyanka,6143,1,340.0,1,0.0,1.0,0.0
priyanka,6144,2,1335.0,2,0.0,1.0,0.0
priyanka,6145,1,280.0,1,0.0,1.0,0.0
priyanka,6146,1,230.0,1,0.0,1.0,0.0
priyanka,6147,1,48680.0,1,0.0,1.0,0.0
priyanka,6148,2,1575.0,2,0.0,1.0,0.0
priyanka,6149,2,1260.0,2,0.0,1.0,0.0
priyanka,6150,2,10475.0,2,0.0,1.0,0.0
priyanka,6151,6,10250.0,6,0.0,1.0,0.0
priyanka,6152,10,52957.6,9,0.0,0.9,0.0
priyanka,6153,4,48792.5,4,0.0,1.0,0.0
priyanka,6154,1,380.0,1,0.0,1.0,0.0
priyanka,6155,1,72690.0,1,0.0,1.0,0.0
priyanka,6156,6,3011.5,6,0.0,1.0,0.0
priyanka,6157,2,740.0,2,0.0,1.0,0.0
priyanka,6158,1,1610.0,1,0.0,1.0,0.0
priyanka,6159,1,94070.0,1,0.0,1.0,0.0
priyanka,6160,1,2220.0,1,0.0,1.0,0.0
priyanka,6161,1,47040.0,1,0.0,1.0,0.0
priyanka,6162,1,960.0,1,0.0,1.0,0.0
priyanka,6163,2,28835.0,2,0.0,1.0,0.0
priyanka,6164,1,810.0,1,0.0,1.0,0.0
priyanka,6165,1,5110.0,1,0.0,1.0,0.0
priyanka,6166,3,2086.6666666666665,3,0.0,1.0,0.0
priyanka,6167,3,353.3333333333333,3,0.0,1.0,0.0
priyanka,6168,2,12410.0,2,0.0,1.0,0.0
priyanka,6169,2,1765.0,2,0.0,1.0,0.0
priyanka,6170,2,2400.0,2,0.0,1.0,0.0
priyanka,6171,1,140.0,1,0.0,1.0,0.0
priyanka,6172,4,1185.0,4,0.0,1.0,0.0
priyanka,6173,3,783.3333333333334,3,0.0,1.0,0.0
priyanka,6174,4,17287.5,4,0.0,1.0,0.0
priyanka,6175,5,1100.0,5,0.0,1.0,0.0
priyanka,6176,2,975.0,2,0.0,1.0,0.0
priyanka,6177,1,380.0,1,0.0,1.0,0.0
priyanka,6178,1,56590.0,1,0.0,1.0,0.0
priyanka,6179,2,1805.0,2,0.0,1.0,0.0
priyanka,6180,1,870.0,1,0.0,1.0,0.0
priyanka,6181,2,2845.0,2,0.0,1.0,0.0
priyanka,6182,1,10760.0,1,0.0,1.0,0.0
priyanka,6183,1,10820.0,1,0.0,1.0,0.0
priyanka,6184,2,1875.0,2,0.0,1.0,0.0
priyanka,6185,2,855.0,2,0.0,1.0,0.0
priyanka,6186,2,12235.0,2,0.0,1.0,0.0
priyanka,6187,1,2300.0,1,0.0,1.0,0.0
priyanka,6188,1,15660.0,1,0.0,1.0,0.0
priyanka,6189,3,14490.0,3,0.0,1.0,0.0
priyanka,6190,3,2103.3333333333335,3,0.0,1.0,0.0
priyanka,6191,2,990.0,2,0.0,1.0,0.0
priyanka,6192,3,84982.33333333333,2,0.3333333333333333,0.6666666666666666,0.46209812037329684
priyanka,6193,1,730.0,1,0.0,1.0,0.0
priyanka,6194,3,1046.6666666666667,3,0.0,1.0,0.0
priyanka,6195,2,1285.0,2,0.0,1.0,0.0
priyanka,6196,3,1843.3333333333333,3,0.0,1.0,0.0
priyanka,6197,2,1410.0,2,0.0,1.0,0.0
priyanka,6198,1,270.0,1,0.0,1.0,0.0
priyanka,6199,1,750.0,1,0.0,1.0,0.0
priyanka,6200,2,3185.0,2,0.0,1.0,0.0
priyanka,6201,1,201250.0,1,0.0,1.0,0.0
priyanka,6202,3,43750.0,3,0.0,1.0,0.0
priyanka,6203,1,1090.0,1,0.0,1.0,0.0
priyanka,6204,1,680.0,1,0.0,1.0,0.0
priyanka,6205,1,1000.0,1,0.0,1.0,0.0
priyanka,6206,1,640.0,1,0.0,1.0,0.0
priyanka,6207,1,2990.0,1,0.0,1.0,0.0
priyanka,6208,1,31013.0,1,0.0,1.0,0.0
priyanka,6209,2,47245.0,2,0.0,1.0,0.0
priyanka,6210,45,135253.97777777776,33,0.24444444444444444,0.7333333333333333,0.9358901191417788
priyanka,6211,2,34195.0,2,0.0,1.0,0.0
priyanka,6212,3,1003.3333333333334,3,0.0,1.0,0.0
priyanka,6213,3,60516.666666666664,3,0.0,1.0,0.0
priyanka,6214,1,3400.0,1,0.0,1.0,0.0
priyanka,6215,2,34515.0,2,0.0,1.0,0.0
priyanka,6216,1,980.0,1,0.0,1.0,0.0
priyanka,6217,2,3075.0,2,0.0,1.0,0.0
priyanka,6218,1,430.0,1,0.0,1.0,0.0
priyanka,6219,1,760.0,1,0.0,1.0,0.0
priyanka,6220,1,610.0,1,0.0,1.0,0.0
priyanka,6221,1,660.0,1,0.0,1.0,0.0
priyanka,6222,1,590.0,1,0.0,1.0,0.0
priyanka,6223,1,0.0,1,0.0,1.0,0.0
priyanka,6224,1,59290.0,1,0.0,1.0,0.0
priyanka,6225,1,6080.0,1,0.0,1.0,0.0
priyanka,6226,1,380.0,1,0.0,1.0,0.0
priyanka,6227,1,810.0,1,0.0,1.0,0.0
priyanka,6228,1,740.0,1,0.0,1.0,0.0
priyanka,6229,1,690.0,1,0.0,1.0,0.0
priyanka,6230,1,1100.0,1,0.0,1.0,0.0
priyanka,6231,1,750.0,1,0.0,1.0,0.0
priyanka,6232,1,1010.0,1,0.0,1.0,0.0
priyanka,6233,1,880.0,1,0.0,1.0,0.0
priyanka,6234,1,4910.0,1,0.0,1.0,0.0
priyanka,6235,2,10790.0,2,0.0,1.0,0.0
priyanka,6236,3,926.6666666666666,3,0.0,1.0,0.0
priyanka,6237,1,1060.0,1,0.0,1.0,0.0
priyanka,6238,1,230.0,1,0.0,1.0,0.0
priyanka,6239,1,1460.0,1,0.0,1.0,0.0
priyanka,6240,1,510.0,1,0.0,1.0,0.0
priyanka,6241,2,4090.0,2,0.0,1.0,0.0
priyanka,6242,1,26080.0,1,0.0,1.0,0.0
priyanka,6243,3,36979.333333333336,3,0.0,1.0,0.0
priyanka,6244,2,715.0,2,0.0,1.0,0.0
priyanka,6245,2,680.0,2,0.0,1.0,0.0
priyanka,6246,1,440.0,1,0.0,1.0,0.0
priyanka,6247,1,1020.0,1,0.0,1.0,0.0
priyanka,6248,1,820.0,1,0.0,1.0,0.0
priyanka,6249,1,770.0,1,0.0,1.0,0.0
priyanka,6250,1,580.0,1,0.0,1.0,0.0
priyanka,6251,1,1470.0,1,0.0,1.0,0.0
priyanka,6252,3,8383.333333333334,3,0.0,1.0,0.0
priyanka,6253,3,926.6666666666666,3,0.0,1.0,0.0
priyanka,6254,2,13870.0,2,0.0,1.0,0.0
priyanka,6255,2,1160.0,2,0.0,1.0,0.0
priyanka,6256,1,580.0,1,0.0,1.0,0.0
priyanka,6257,3,1226.6666666666667,3,0.0,1.0,0.0
priyanka,6258,1,1360.0,1,0.0,1.0,0.0
priyanka,6259,1,1210.0,1,0.0,1.0,0.0
priyanka,6260,1,760.0,1,0.0,1.0,0.0
priyanka,6261,1,1590.0,1,0.0,1.0,0.0
priyanka,6262,1,8580.0,1,0.0,1.0,0.0
priyanka,6263,7,60595.857142857145,6,0.14285714285714285,0.8571428571428571,0.29706307738283366
priyanka,6264,1,3830.0,1,0.0,1.0,0.0
priyanka,6265,3,2693.3333333333335,3,0.0,1.0,0.0
priyanka,6266,3,43616.666666666664,2,0.3333333333333333,0.6666666666666666,0.46209812037329684
priyanka,6267,3,2760.0,3,0.0,1.0,0.0
priyanka,6268,5,814.0,5,0.0,1.0,0.0
priyanka,6269,5,7810.0,5,0.0,1.0,0.0
priyanka,6270,1,760.0,1,0.0,1.0,0.0
priyanka,6271,2,870.0,2,0.0,1.0,0.0
priyanka,6272,1,870.0,1,0.0,1.0,0.0
priyanka,6273,1,700.0,1,0.0,1.0,0.0
priyanka,6274,106,48145.25471698113,88,0.14150943396226415,0.8301886792452831,0.6612493633672508
priyanka,6275,32,12886.40625,30,0.03125,0.9375,0.0
priyanka,6276,2,2210.0,2,0.0,1.0,0.0
priyanka,6277,16,19250.625,16,0.0,1.0,0.0
priyanka,6278,2,665.0,2,0.0,1.0,0.0
priyanka,6279,3,2996.6666666666665,3,0.0,1.0,0.0
priyanka,6280,1,650.0,1,0.0,1.0,0.0
priyanka,6281,1,690.0,1,0.0,1.0,0.0
priyanka,6282,1,770.0,1,0.0,1.0,0.0
priyanka,6283,1,600.0,1,0.0,1.0,0.0
priyanka,6284,3,16333.333333333334,3,0.0,1.0,0.0
priyanka,6285,1,14880.0,1,0.0,1.0,0.0
priyanka,6286,1,1130.0,1,0.0,1.0,0.0
priyanka,6287,1,3510.0,1,0.0,1.0,0.0
priyanka,6288,1,560.0,1,0.0,1.0,0.0
priyanka,6289,17,24041.764705882353,16,0.058823529411764705,0.9411764705882353,0.17002186811153908
priyanka,6290,1,15030.0,1,0.0,1.0,0.0
priyanka,6291,1,450.0,1,0.0,1.0,0.0
priyanka,6292,1,340.0,1,0.0,1.0,0.0
priyanka,6293,1,1420.0,1,0.0,1.0,0.0
priyanka,6294,1,1730.0,1,0.0,1.0,0.0
priyanka,6295,1,1070.0,1,0.0,1.0,0.0
priyanka,6296,2,2240.0,2,0.0,1.0,0.0
priyanka,6297,2,37580.0,2,0.0,1.0,0.0
priyanka,6298,1,142220.0,1,0.0,1.0,0.0
priyanka,6299,1,720.0,1,0.0,1.0,0.0
priyanka,6300,1,1380.0,1,0.0,1.0,0.0
priyanka,6301,4,31950.0,4,0.0,1.0,0.0
priyanka,6302,32,88139.375,32,0.0,1.0,0.0
priyanka,6303,1,1710.0,1,0.0,1.0,0.0
priyanka,6304,1,4890.0,1,0.0,1.0,0.0
priyanka,6305,1,23960.0,1,0.0,1.0,0.0
priyanka,6306,2,87555.0,2,0.0,1.0,0.0
priyanka,6307,1,510.0,1,0.0,1.0,0.0
priyanka,6308,1,13000.0,1,0.0,1.0,0.0
priyanka,6309,1,28660.0,1,0.0,1.0,0.0
priyanka,6310,2,1030.0,2,0.0,1.0,0.0
